product_id,category,sub_category
OFF-PA-10001622,Third Party,Paper
OFF-ST-10003327,Third Party,Storage
TEC-AC-10002001,Pre Book,Accessories
TEC-AC-10004803,Pre Book,Accessories
TEC-PH-10003095,Pre Book,Phones
TEC-PH-10003357,Pre Book,Phones
TEC-PH-10004536,Pre Book,Phones
TEC-PH-10004539,Pre Book,Phones
FUR-BO-10002598,Direct Sale,Bookcases
FUR-CH-10003817,Direct Sale,Chairs
FUR-CH-10003833,Direct Sale,Chairs
FUR-FU-10001876,Direct Sale,Furnishings
OFF-PA-10000232,Third Party,Paper
OFF-PA-10001790,Third Party,Paper
OFF-PA-10003845,Third Party,Paper
OFF-PA-10004451,Third Party,Paper
OFF-ST-10001590,Third Party,Storage
TEC-AC-10003657,Pre Book,Accessories
TEC-MA-10000752,Pre Book,Machines
TEC-PH-10001580,Pre Book,Phones
FUR-FU-10000397,Direct Sale,Furnishings
OFF-AR-10001860,Third Party,Art
OFF-AR-10003481,Third Party,Art
OFF-BI-10000605,Third Party,Binders
OFF-BI-10001524,Third Party,Binders
OFF-BI-10002852,Third Party,Binders
OFF-BI-10003196,Third Party,Binders
OFF-BI-10004040,Third Party,Binders
OFF-LA-10000262,Third Party,Labels
TEC-AC-10000387,Pre Book,Accessories
FUR-FU-10002088,Direct Sale,Furnishings
FUR-FU-10003976,Direct Sale,Furnishings
OFF-FA-10002763,Third Party,Fasteners
FUR-BO-10001619,Direct Sale,Bookcases
FUR-CH-10001394,Direct Sale,Chairs
FUR-FU-10000010,Direct Sale,Furnishings
FUR-FU-10000965,Direct Sale,Furnishings
FUR-FU-10003535,Direct Sale,Furnishings
OFF-AP-10002765,Third Party,Appliances
OFF-AR-10003405,Third Party,Art
OFF-BI-10000822,Third Party,Binders
OFF-BI-10004632,Third Party,Binders
OFF-EN-10001532,Third Party,Envelopes
OFF-FA-10001754,Third Party,Fasteners
OFF-FA-10002676,Third Party,Fasteners
OFF-PA-10000167,Third Party,Paper
OFF-PA-10000241,Third Party,Paper
OFF-PA-10001609,Third Party,Paper
OFF-PA-10004888,Third Party,Paper
OFF-PA-10004971,Third Party,Paper
OFF-ST-10001325,Third Party,Storage
OFF-SU-10004782,Third Party,Supplies
TEC-AC-10000420,Pre Book,Accessories
TEC-AC-10002049,Pre Book,Accessories
TEC-AC-10002323,Pre Book,Accessories
TEC-AC-10003023,Pre Book,Accessories
TEC-AC-10003033,Pre Book,Accessories
TEC-AC-10004855,Pre Book,Accessories
TEC-PH-10001300,Pre Book,Phones
TEC-PH-10004120,Pre Book,Phones
FUR-CH-10004698,Direct Sale,Chairs
FUR-TA-10001095,Direct Sale,Tables
OFF-BI-10000545,Third Party,Binders
OFF-BI-10004002,Third Party,Binders
OFF-PA-10004675,Third Party,Paper
OFF-ST-10000689,Third Party,Storage
OFF-ST-10001325,Third Party,Storage
TEC-AC-10000926,Pre Book,Accessories
TEC-AC-10004518,Pre Book,Accessories
TEC-MA-10000418,Pre Book,Machines
TEC-MA-10004255,Pre Book,Machines
TEC-PH-10002564,Pre Book,Phones
FUR-BO-10002213,Direct Sale,Bookcases
FUR-FU-10002937,Direct Sale,Furnishings
FUR-TA-10002958,Direct Sale,Tables
OFF-AP-10000055,Third Party,Appliances
OFF-AR-10000716,Third Party,Art
OFF-AR-10004269,Third Party,Art
OFF-BI-10000145,Third Party,Binders
OFF-BI-10000666,Third Party,Binders
OFF-BI-10002954,Third Party,Binders
OFF-BI-10003364,Third Party,Binders
OFF-BI-10004352,Third Party,Binders
OFF-PA-10001685,Third Party,Paper
OFF-PA-10004285,Third Party,Paper
TEC-AC-10003447,Pre Book,Accessories
TEC-MA-10000010,Pre Book,Machines
TEC-PH-10004165,Pre Book,Phones
FUR-FU-10001889,Direct Sale,Furnishings
FUR-TA-10001039,Direct Sale,Tables
OFF-AP-10003842,Third Party,Appliances
OFF-AR-10000658,Third Party,Art
OFF-BI-10000977,Third Party,Binders
OFF-BI-10004233,Third Party,Binders
OFF-PA-10000100,Third Party,Paper
OFF-PA-10001246,Third Party,Paper
OFF-ST-10000876,Third Party,Storage
OFF-ST-10004337,Third Party,Storage
TEC-AC-10001266,Pre Book,Accessories
TEC-AC-10004633,Pre Book,Accessories
TEC-PH-10001944,Pre Book,Phones
TEC-PH-10002483,Pre Book,Phones
FUR-CH-10002647,Direct Sale,Chairs
FUR-CH-10004477,Direct Sale,Chairs
OFF-BI-10001890,Third Party,Binders
OFF-BI-10002976,Third Party,Binders
OFF-BI-10003166,Third Party,Binders
OFF-FA-10004076,Third Party,Fasteners
OFF-ST-10002301,Third Party,Storage
OFF-ST-10003805,Third Party,Storage
OFF-ST-10004459,Third Party,Storage
TEC-AC-10003441,Pre Book,Accessories
TEC-PH-10004539,Pre Book,Phones
FUR-FU-10003806,Direct Sale,Furnishings
TEC-AC-10004864,Pre Book,Accessories
FUR-CH-10000513,Direct Sale,Chairs
OFF-PA-10000380,Third Party,Paper
OFF-PA-10002713,Third Party,Paper
OFF-ST-10001370,Third Party,Storage
TEC-PH-10002890,Pre Book,Phones
FUR-CH-10001270,Direct Sale,Chairs
FUR-CH-10002647,Direct Sale,Chairs
FUR-CH-10004477,Direct Sale,Chairs
FUR-CH-10004997,Direct Sale,Chairs
FUR-FU-10000448,Direct Sale,Furnishings
FUR-FU-10001196,Direct Sale,Furnishings
FUR-FU-10002045,Direct Sale,Furnishings
FUR-FU-10003724,Direct Sale,Furnishings
FUR-TA-10001095,Direct Sale,Tables
OFF-AP-10002945,Third Party,Appliances
OFF-AP-10002945,Third Party,Appliances
OFF-AP-10004859,Third Party,Appliances
OFF-AR-10000940,Third Party,Art
OFF-AR-10001149,Third Party,Art
OFF-BI-10004236,Third Party,Binders
OFF-EN-10001219,Third Party,Envelopes
OFF-PA-10001357,Third Party,Paper
OFF-PA-10004040,Third Party,Paper
OFF-ST-10002292,Third Party,Storage
OFF-SU-10004664,Third Party,Supplies
TEC-PH-10000193,Pre Book,Phones
TEC-PH-10003811,Pre Book,Phones
TEC-PH-10003931,Pre Book,Phones
FUR-BO-10003893,Direct Sale,Bookcases
FUR-FU-10003026,Direct Sale,Furnishings
FUR-FU-10004864,Direct Sale,Furnishings
OFF-AP-10001303,Third Party,Appliances
OFF-BI-10000632,Third Party,Binders
OFF-BI-10001107,Third Party,Binders
OFF-BI-10002353,Third Party,Binders
OFF-BI-10004236,Third Party,Binders
OFF-BI-10004318,Third Party,Binders
OFF-PA-10000062,Third Party,Paper
OFF-PA-10002262,Third Party,Paper
OFF-PA-10002464,Third Party,Paper
OFF-PA-10003893,Third Party,Paper
OFF-ST-10000142,Third Party,Storage
OFF-ST-10002214,Third Party,Storage
TEC-AC-10002942,Pre Book,Accessories
TEC-PH-10000441,Pre Book,Phones
FUR-FU-10001588,Direct Sale,Furnishings
FUR-FU-10002759,Direct Sale,Furnishings
OFF-AR-10000940,Third Party,Art
FUR-BO-10001337,Direct Sale,Bookcases
FUR-CH-10002965,Direct Sale,Chairs
FUR-CH-10004754,Direct Sale,Chairs
FUR-FU-10001085,Direct Sale,Furnishings
FUR-TA-10002228,Direct Sale,Tables
FUR-TA-10004147,Direct Sale,Tables
FUR-TA-10004575,Direct Sale,Tables
OFF-AP-10000179,Third Party,Appliances
OFF-AR-10001662,Third Party,Art
OFF-BI-10001072,Third Party,Binders
OFF-LA-10001317,Third Party,Labels
OFF-PA-10001954,Third Party,Paper
OFF-ST-10001558,Third Party,Storage
OFF-ST-10001932,Third Party,Storage
OFF-ST-10004634,Third Party,Storage
TEC-AC-10003870,Pre Book,Accessories
FUR-FU-10001602,Direct Sale,Furnishings
OFF-BI-10000301,Third Party,Binders
OFF-BI-10004656,Third Party,Binders
OFF-PA-10000994,Third Party,Paper
OFF-PA-10001685,Third Party,Paper
OFF-ST-10000676,Third Party,Storage
OFF-ST-10001418,Third Party,Storage
OFF-ST-10003324,Third Party,Storage
TEC-AC-10001432,Pre Book,Accessories
FUR-FU-10004270,Direct Sale,Furnishings
OFF-AR-10003723,Third Party,Art
FUR-BO-10002853,Direct Sale,Bookcases
FUR-CH-10000454,Direct Sale,Chairs
FUR-FU-10002671,Direct Sale,Furnishings
FUR-FU-10004748,Direct Sale,Furnishings
OFF-AR-10000034,Third Party,Art
OFF-AR-10001547,Third Party,Art
OFF-BI-10002735,Third Party,Binders
OFF-BI-10003656,Third Party,Binders
OFF-EN-10004483,Third Party,Envelopes
OFF-LA-10004853,Third Party,Labels
OFF-PA-10000349,Third Party,Paper
OFF-ST-10000060,Third Party,Storage
OFF-ST-10002615,Third Party,Storage
TEC-PH-10000215,Pre Book,Phones
TEC-PH-10000560,Pre Book,Phones
TEC-PH-10001448,Pre Book,Phones
OFF-AR-10004752,Third Party,Art
OFF-BI-10001636,Third Party,Binders
OFF-BI-10001658,Third Party,Binders
OFF-BI-10001721,Third Party,Binders
OFF-BI-10002026,Third Party,Binders
OFF-BI-10003727,Third Party,Binders
OFF-BI-10004318,Third Party,Binders
OFF-EN-10000927,Third Party,Envelopes
OFF-FA-10003467,Third Party,Fasteners
OFF-PA-10000482,Third Party,Paper
OFF-PA-10000743,Third Party,Paper
OFF-PA-10001736,Third Party,Paper
OFF-PA-10004100,Third Party,Paper
TEC-CO-10004202,Pre Book,Copiers
TEC-PH-10002310,Pre Book,Phones
TEC-PH-10002496,Pre Book,Phones
TEC-PH-10002834,Pre Book,Phones
TEC-PH-10004080,Pre Book,Phones
FUR-BO-10003450,Direct Sale,Bookcases
FUR-CH-10002335,Direct Sale,Chairs
FUR-FU-10003664,Direct Sale,Furnishings
FUR-TA-10003954,Direct Sale,Tables
OFF-AR-10003056,Third Party,Art
OFF-BI-10001267,Third Party,Binders
OFF-PA-10002615,Third Party,Paper
OFF-PA-10003363,Third Party,Paper
OFF-ST-10000615,Third Party,Storage
OFF-ST-10003816,Third Party,Storage
TEC-AC-10002473,Pre Book,Accessories
TEC-AC-10004877,Pre Book,Accessories
TEC-PH-10002496,Pre Book,Phones
TEC-PH-10003555,Pre Book,Phones
TEC-PH-10004977,Pre Book,Phones
FUR-TA-10001676,Direct Sale,Tables
FUR-TA-10002530,Direct Sale,Tables
OFF-AP-10001492,Third Party,Appliances
OFF-AP-10002311,Third Party,Appliances
OFF-AP-10003971,Third Party,Appliances
OFF-AR-10000246,Third Party,Art
OFF-AR-10000475,Third Party,Art
OFF-BI-10002133,Third Party,Binders
OFF-BI-10003712,Third Party,Binders
OFF-LA-10001404,Third Party,Labels
OFF-LA-10001474,Third Party,Labels
OFF-PA-10002250,Third Party,Paper
OFF-SU-10001664,Third Party,Supplies
TEC-AC-10000199,Pre Book,Accessories
TEC-AC-10001109,Pre Book,Accessories
TEC-PH-10000169,Pre Book,Phones
TEC-PH-10003988,Pre Book,Phones
OFF-LA-10001404,Third Party,Labels
OFF-LA-10001474,Third Party,Labels
FUR-CH-10002965,Direct Sale,Chairs
FUR-CH-10003379,Direct Sale,Chairs
OFF-AP-10000252,Third Party,Appliances
OFF-AP-10002082,Third Party,Appliances
OFF-BI-10001718,Third Party,Binders
OFF-BI-10003656,Third Party,Binders
OFF-EN-10003296,Third Party,Envelopes
OFF-PA-10000575,Third Party,Paper
OFF-PA-10000659,Third Party,Paper
OFF-PA-10001125,Third Party,Paper
OFF-PA-10001776,Third Party,Paper
OFF-PA-10004609,Third Party,Paper
OFF-ST-10001228,Third Party,Storage
TEC-AC-10003038,Pre Book,Accessories
FUR-FU-10002501,Direct Sale,Furnishings
FUR-CH-10003298,Direct Sale,Chairs
FUR-CH-10003774,Direct Sale,Chairs
FUR-CH-10004218,Direct Sale,Chairs
FUR-FU-10001935,Direct Sale,Furnishings
FUR-TA-10003008,Direct Sale,Tables
FUR-TA-10004619,Direct Sale,Tables
OFF-AP-10000576,Third Party,Appliances
OFF-AP-10001469,Third Party,Appliances
OFF-AP-10002892,Third Party,Appliances
OFF-AR-10000914,Third Party,Art
OFF-AR-10003251,Third Party,Art
OFF-BI-10002824,Third Party,Binders
OFF-BI-10002897,Third Party,Binders
OFF-BI-10004001,Third Party,Binders
OFF-BI-10004593,Third Party,Binders
OFF-FA-10000304,Third Party,Fasteners
OFF-PA-10000241,Third Party,Paper
OFF-ST-10000636,Third Party,Storage
OFF-ST-10001476,Third Party,Storage
OFF-ST-10001558,Third Party,Storage
OFF-ST-10001963,Third Party,Storage
OFF-SU-10004782,Third Party,Supplies
TEC-AC-10000057,Pre Book,Accessories
TEC-AC-10001142,Pre Book,Accessories
TEC-AC-10001267,Pre Book,Accessories
TEC-PH-10002103,Pre Book,Phones
TEC-PH-10002447,Pre Book,Phones
TEC-PH-10003273,Pre Book,Phones
FUR-FU-10003724,Direct Sale,Furnishings
FUR-FU-10004864,Direct Sale,Furnishings
FUR-FU-10004864,Direct Sale,Furnishings
OFF-AP-10002350,Third Party,Appliances
OFF-AR-10000462,Third Party,Art
OFF-AR-10003732,Third Party,Art
OFF-BI-10003982,Third Party,Binders
OFF-PA-10004438,Third Party,Paper
OFF-ST-10000885,Third Party,Storage
OFF-SU-10000952,Third Party,Supplies
TEC-AC-10001314,Pre Book,Accessories
TEC-AC-10002567,Pre Book,Accessories
TEC-PH-10002103,Pre Book,Phones
OFF-AR-10001547,Third Party,Art
OFF-EN-10003072,Third Party,Envelopes
OFF-PA-10000726,Third Party,Paper
FUR-TA-10000577,Direct Sale,Tables
OFF-AR-10004757,Third Party,Art
OFF-BI-10001759,Third Party,Binders
TEC-AC-10001772,Pre Book,Accessories
FUR-CH-10001146,Direct Sale,Chairs
FUR-FU-10002045,Direct Sale,Furnishings
FUR-FU-10002937,Direct Sale,Furnishings
OFF-BI-10000279,Third Party,Binders
OFF-FA-10000621,Third Party,Fasteners
OFF-LA-10003190,Third Party,Labels
OFF-PA-10001471,Third Party,Paper
OFF-ST-10001590,Third Party,Storage
OFF-ST-10004507,Third Party,Storage
FUR-FU-10002364,Direct Sale,Furnishings
FUR-TA-10000198,Direct Sale,Tables
FUR-TA-10003473,Direct Sale,Tables
OFF-AP-10001205,Third Party,Appliances
OFF-BI-10000201,Third Party,Binders
OFF-PA-10002552,Third Party,Paper
OFF-ST-10000036,Third Party,Storage
FUR-FU-10004093,Direct Sale,Furnishings
OFF-FA-10000089,Third Party,Fasteners
FUR-CH-10001708,Direct Sale,Chairs
OFF-AP-10004859,Third Party,Appliances
OFF-BI-10002194,Third Party,Binders
OFF-FA-10001754,Third Party,Fasteners
TEC-AC-10001445,Pre Book,Accessories
FUR-TA-10004256,Direct Sale,Tables
OFF-BI-10000545,Third Party,Binders
OFF-BI-10000948,Third Party,Binders
OFF-BI-10001636,Third Party,Binders
OFF-PA-10001972,Third Party,Paper
OFF-ST-10001328,Third Party,Storage
TEC-AC-10002942,Pre Book,Accessories
FUR-CH-10004997,Direct Sale,Chairs
FUR-FU-10000732,Direct Sale,Furnishings
FUR-FU-10003731,Direct Sale,Furnishings
FUR-FU-10004960,Direct Sale,Furnishings
FUR-TA-10002530,Direct Sale,Tables
OFF-AP-10002684,Third Party,Appliances
OFF-AR-10004078,Third Party,Art
OFF-BI-10000778,Third Party,Binders
OFF-BI-10001359,Third Party,Binders
OFF-BI-10001670,Third Party,Binders
OFF-LA-10000407,Third Party,Labels
OFF-PA-10003036,Third Party,Paper
OFF-PA-10003072,Third Party,Paper
OFF-ST-10003716,Third Party,Storage
OFF-SU-10000646,Third Party,Supplies
OFF-SU-10003505,Third Party,Supplies
TEC-AC-10000991,Pre Book,Accessories
TEC-AC-10001465,Pre Book,Accessories
TEC-AC-10003832,Pre Book,Accessories
TEC-PH-10001552,Pre Book,Phones
TEC-PH-10004833,Pre Book,Phones
FUR-FU-10004904,Direct Sale,Furnishings
FUR-TA-10001086,Direct Sale,Tables
OFF-AR-10001545,Third Party,Art
OFF-BI-10000174,Third Party,Binders
OFF-BI-10000948,Third Party,Binders
OFF-BI-10002012,Third Party,Binders
OFF-BI-10002103,Third Party,Binders
FUR-FU-10001918,Direct Sale,Furnishings
OFF-BI-10003910,Third Party,Binders
OFF-PA-10003673,Third Party,Paper
TEC-AC-10002323,Pre Book,Accessories
FUR-FU-10000277,Direct Sale,Furnishings
FUR-FU-10001934,Direct Sale,Furnishings
FUR-FU-10001935,Direct Sale,Furnishings
FUR-FU-10002878,Direct Sale,Furnishings
OFF-BI-10003694,Third Party,Binders
OFF-BI-10004002,Third Party,Binders
OFF-BI-10004233,Third Party,Binders
TEC-MA-10000752,Pre Book,Machines
FUR-BO-10003441,Direct Sale,Bookcases
FUR-FU-10000206,Direct Sale,Furnishings
FUR-FU-10003664,Direct Sale,Furnishings
FUR-FU-10003664,Direct Sale,Furnishings
OFF-AR-10001231,Third Party,Art
OFF-AR-10001246,Third Party,Art
OFF-BI-10001267,Third Party,Binders
OFF-EN-10004773,Third Party,Envelopes
OFF-FA-10000992,Third Party,Fasteners
OFF-LA-10002945,Third Party,Labels
OFF-PA-10000477,Third Party,Paper
OFF-PA-10001295,Third Party,Paper
OFF-PA-10004327,Third Party,Paper
OFF-ST-10002743,Third Party,Storage
OFF-ST-10003470,Third Party,Storage
TEC-CO-10002095,Pre Book,Copiers
TEC-PH-10002645,Pre Book,Phones
TEC-PH-10004345,Pre Book,Phones
TEC-PH-10004539,Pre Book,Phones
TEC-PH-10004912,Pre Book,Phones
FUR-FU-10000771,Direct Sale,Furnishings
FUR-FU-10003192,Direct Sale,Furnishings
OFF-BI-10001575,Third Party,Binders
OFF-EN-10001990,Third Party,Envelopes
OFF-PA-10002986,Third Party,Paper
OFF-ST-10003716,Third Party,Storage
TEC-AC-10004469,Pre Book,Accessories
TEC-PH-10001750,Pre Book,Phones
FUR-CH-10000847,Direct Sale,Chairs
FUR-CH-10002331,Direct Sale,Chairs
FUR-CH-10003746,Direct Sale,Chairs
FUR-CH-10004754,Direct Sale,Chairs
FUR-FU-10003142,Direct Sale,Furnishings
FUR-FU-10003553,Direct Sale,Furnishings
FUR-TA-10001307,Direct Sale,Tables
FUR-TA-10002607,Direct Sale,Tables
FUR-TA-10002958,Direct Sale,Tables
OFF-AR-10003811,Third Party,Art
OFF-BI-10001524,Third Party,Binders
OFF-PA-10002005,Third Party,Paper
OFF-PA-10003302,Third Party,Paper
TEC-AC-10001465,Pre Book,Accessories
TEC-AC-10001838,Pre Book,Accessories
TEC-AC-10002217,Pre Book,Accessories
TEC-AC-10004353,Pre Book,Accessories
TEC-MA-10003356,Pre Book,Machines
TEC-PH-10002200,Pre Book,Phones
FUR-CH-10003535,Direct Sale,Chairs
FUR-CH-10003968,Direct Sale,Chairs
FUR-TA-10003473,Direct Sale,Tables
OFF-AP-10000252,Third Party,Appliances
OFF-AP-10002765,Third Party,Appliances
OFF-AP-10004052,Third Party,Appliances
OFF-AR-10001897,Third Party,Art
OFF-AR-10002445,Third Party,Art
OFF-BI-10004967,Third Party,Binders
OFF-PA-10003673,Third Party,Paper
OFF-SU-10000952,Third Party,Supplies
TEC-AC-10003280,Pre Book,Accessories
TEC-PH-10002275,Pre Book,Phones
OFF-FA-10002815,Third Party,Fasteners
FUR-CH-10004853,Direct Sale,Chairs
OFF-FA-10000621,Third Party,Fasteners
OFF-LA-10001613,Third Party,Labels
OFF-LA-10002368,Third Party,Labels
OFF-PA-10001972,Third Party,Paper
OFF-PA-10004041,Third Party,Paper
TEC-AC-10003063,Pre Book,Accessories
FUR-CH-10001714,Direct Sale,Chairs
FUR-FU-10000672,Direct Sale,Furnishings
OFF-AP-10001293,Third Party,Appliances
OFF-BI-10000138,Third Party,Binders
OFF-BI-10000145,Third Party,Binders
OFF-BI-10004781,Third Party,Binders
OFF-EN-10002592,Third Party,Envelopes
OFF-PA-10000143,Third Party,Paper
OFF-PA-10001289,Third Party,Paper
OFF-PA-10002986,Third Party,Paper
OFF-ST-10003722,Third Party,Storage
OFF-SU-10002557,Third Party,Supplies
FUR-CH-10000454,Direct Sale,Chairs
OFF-AR-10004269,Third Party,Art
OFF-BI-10002194,Third Party,Binders
OFF-BI-10004654,Third Party,Binders
OFF-LA-10003720,Third Party,Labels
OFF-PA-10002421,Third Party,Paper
OFF-ST-10001526,Third Party,Storage
OFF-SU-10001664,Third Party,Supplies
OFF-AR-10000588,Third Party,Art
OFF-AR-10003759,Third Party,Art
OFF-BI-10003984,Third Party,Binders
OFF-BI-10004233,Third Party,Binders
OFF-PA-10002250,Third Party,Paper
OFF-ST-10002554,Third Party,Storage
TEC-PH-10002563,Pre Book,Phones
FUR-CH-10003199,Direct Sale,Chairs
FUR-FU-10001215,Direct Sale,Furnishings
FUR-FU-10002116,Direct Sale,Furnishings
FUR-FU-10003878,Direct Sale,Furnishings
OFF-AP-10004708,Third Party,Appliances
OFF-AR-10003158,Third Party,Art
OFF-BI-10000301,Third Party,Binders
OFF-BI-10000343,Third Party,Binders
OFF-BI-10002012,Third Party,Binders
OFF-ST-10002743,Third Party,Storage
FUR-TA-10002958,Direct Sale,Tables
OFF-AP-10000027,Third Party,Appliances
OFF-AR-10001955,Third Party,Art
OFF-BI-10000474,Third Party,Binders
OFF-BI-10003694,Third Party,Binders
OFF-ST-10002615,Third Party,Storage
TEC-AC-10000682,Pre Book,Accessories
TEC-MA-10002178,Pre Book,Machines
OFF-AR-10000817,Third Party,Art
OFF-BI-10004584,Third Party,Binders
OFF-PA-10004735,Third Party,Paper
OFF-BI-10004728,Third Party,Binders
OFF-BI-10000145,Third Party,Binders
OFF-FA-10003112,Third Party,Fasteners
OFF-ST-10000760,Third Party,Storage
OFF-ST-10002301,Third Party,Storage
OFF-SU-10004884,Third Party,Supplies
TEC-MA-10000822,Pre Book,Machines
FUR-TA-10001950,Direct Sale,Tables
OFF-BI-10004632,Third Party,Binders
FUR-FU-10004973,Direct Sale,Furnishings
OFF-BI-10000545,Third Party,Binders
OFF-EN-10002621,Third Party,Envelopes
OFF-PA-10001804,Third Party,Paper
FUR-BO-10001608,Direct Sale,Bookcases
OFF-AR-10004010,Third Party,Art
OFF-PA-10004983,Third Party,Paper
OFF-SU-10002881,Third Party,Supplies
FUR-FU-10001037,Direct Sale,Furnishings
OFF-BI-10002003,Third Party,Binders
OFF-BI-10003727,Third Party,Binders
OFF-EN-10001219,Third Party,Envelopes
OFF-EN-10002504,Third Party,Envelopes
OFF-FA-10003472,Third Party,Fasteners
OFF-PA-10000019,Third Party,Paper
OFF-PA-10000483,Third Party,Paper
OFF-PA-10004156,Third Party,Paper
OFF-ST-10001590,Third Party,Storage
OFF-ST-10002562,Third Party,Storage
OFF-ST-10003638,Third Party,Storage
TEC-AC-10001445,Pre Book,Accessories
TEC-AC-10003027,Pre Book,Accessories
TEC-AC-10004469,Pre Book,Accessories
TEC-PH-10000169,Pre Book,Phones
TEC-PH-10001924,Pre Book,Phones
TEC-PH-10003655,Pre Book,Phones
OFF-AP-10000159,Third Party,Appliances
OFF-AP-10002945,Third Party,Appliances
OFF-AR-10003504,Third Party,Art
OFF-BI-10001098,Third Party,Binders
OFF-BI-10001597,Third Party,Binders
OFF-PA-10004675,Third Party,Paper
TEC-AC-10002331,Pre Book,Accessories
TEC-AC-10003628,Pre Book,Accessories
FUR-CH-10004626,Direct Sale,Chairs
FUR-FU-10001487,Direct Sale,Furnishings
FUR-TA-10001520,Direct Sale,Tables
OFF-BI-10004995,Third Party,Binders
OFF-PA-10001260,Third Party,Paper
OFF-AR-10003183,Third Party,Art
FUR-CH-10000309,Direct Sale,Chairs
FUR-FU-10002759,Direct Sale,Furnishings
OFF-AP-10000828,Third Party,Appliances
OFF-EN-10001509,Third Party,Envelopes
OFF-LA-10003714,Third Party,Labels
OFF-PA-10000157,Third Party,Paper
OFF-PA-10001970,Third Party,Paper
OFF-PA-10003673,Third Party,Paper
TEC-PH-10001817,Pre Book,Phones
FUR-CH-10003396,Direct Sale,Chairs
OFF-AR-10001545,Third Party,Art
OFF-AR-10003631,Third Party,Art
OFF-LA-10001613,Third Party,Labels
TEC-PH-10003072,Pre Book,Phones
TEC-PH-10004922,Pre Book,Phones
FUR-BO-10001619,Direct Sale,Bookcases
OFF-BI-10000138,Third Party,Binders
OFF-BI-10000546,Third Party,Binders
OFF-BI-10001196,Third Party,Binders
OFF-BI-10003291,Third Party,Binders
OFF-BI-10003982,Third Party,Binders
OFF-BI-10004001,Third Party,Binders
OFF-EN-10002230,Third Party,Envelopes
OFF-ST-10000736,Third Party,Storage
OFF-ST-10004340,Third Party,Storage
TEC-AC-10002049,Pre Book,Accessories
TEC-AC-10003610,Pre Book,Accessories
TEC-MA-10002981,Pre Book,Machines
TEC-PH-10003601,Pre Book,Phones
FUR-FU-10001025,Direct Sale,Furnishings
FUR-FU-10002445,Direct Sale,Furnishings
FUR-FU-10002960,Direct Sale,Furnishings
OFF-PA-10002689,Third Party,Paper
TEC-PH-10001300,Pre Book,Phones
OFF-AR-10003481,Third Party,Art
OFF-FA-10002975,Third Party,Fasteners
OFF-PA-10001667,Third Party,Paper
OFF-ST-10004459,Third Party,Storage
OFF-ST-10004507,Third Party,Storage
TEC-CO-10003236,Pre Book,Copiers
FUR-TA-10001857,Direct Sale,Tables
OFF-BI-10001757,Third Party,Binders
OFF-BI-10004506,Third Party,Binders
OFF-PA-10002262,Third Party,Paper
